0.068239,-0.042334,-0.068482,-0.010859,0.046358
-0.10373,0.067787,-0.014946,0.038973,-0.0023487
-0.077521,0.038984,-0.00068858,0.021111,0.0012034
0.092767,-0.0199,0.0089236,-0.012528,0.0041007
0.015681,0.010235,-0.0074448,0.0231,0.00057073
-0.011513,-0.0052496,0.0017024,0.01285,0.0024484
-0.029091,0.04039,0.0020607,0.012621,0.0072169
-0.063984,0.017767,0.0037453,0.022357,0.00084617
-0.1129,0.030563,0.021913,0.0091547,-0.0068286
0.047071,-0.043393,-0.011576,-0.0074273,0.012579
0.088974,-0.0097596,-0.011511,-0.0099769,0.011155
0.023778,0.0014402,-0.0095676,0.0095042,-0.0019333
-0.017557,0.012367,-0.0008984,0.012535,0.010754
-0.036456,0.038471,0.010406,0.011358,-0.0066265
0.057513,-0.0063739,-0.014354,0.0025619,0.0010708
-0.052941,0.021689,0.0033429,0.025509,0.0014968
-0.020474,0.022162,0.0064754,0.0063626,0.0033651
-0.081612,0.013687,0.019531,0.010728,-0.0039992
-0.094558,0.0031452,0.020944,-0.0022964,-0.00028882
0.006733,0.0012388,-0.0085441,-0.0041095,-0.0033629
-0.10619,-0.0083329,0.024188,0.0054343,-0.0050302
0.077337,-0.00065957,-0.0063547,-0.013842,0.0091017
0.087586,-0.04308,-0.054403,-0.0098131,0.017741
-0.062131,0.016756,0.008749,0.008207,-0.0025129
-0.019796,-0.016104,-0.0049836,0.0034422,0.0056019
-0.021203,-0.002637,0.0089516,-0.00080752,0.0014954
0.0099197,-0.00092103,0.003066,-0.0017709,-0.004382
0.093655,-0.0065359,-0.02855,-0.0020747,-0.0024978
0.087417,-0.031215,-0.031844,0.0036054,-0.0038658
0.018775,-0.0059391,-0.0070624,0.0031647,-0.00050338
0.031912,-0.012395,-0.0058091,0.0050156,-0.0022129
0.034206,-0.0049501,-0.006593,0.0063357,0.0083026
-0.010625,-0.0065129,-0.0067055,0.0030954,-0.0022391
0.070719,0.0018582,-0.0046624,0.0082183,0.0037474
0.020383,-0.0023643,-0.004557,0.0051139,0.0021547
0.03988,0.019522,-0.01112,0.001154,0.00039119
0.032031,-0.016719,-0.010684,0.006596,8.67E-05
0.012094,0.014133,-0.0012872,0.0017671,-0.0025685
-0.010888,-0.00088976,0.00079173,0.0014427,-0.0015231
-0.025626,0.0090157,0.00063255,-0.0013706,0.00055845
0.014771,0.000544,0.0068455,-0.002177,0.003502
0.021851,0.0059244,-0.0020709,0.0035991,0.0026046
-0.051206,0.020319,0.00015765,0.0020958,4.59E-05
-0.0037944,0.011711,-0.00045315,0.0015678,-0.0064338
0.025646,-0.0075253,0.00081585,0.0016153,0.00052384
0.016977,0.0014139,-0.002208,-0.00019914,0.0029393
0.056173,-0.0038903,-0.0080867,0.0038821,-0.0005555
0.039598,-0.00389,-0.0095916,-0.00080226,-0.0017894
-0.030396,0.012559,0.0057976,0.0049284,-0.0002484
0.018735,0.012435,0.0029579,0.0021662,0.001785
