-0.035122,-0.0017157,-0.020052,0.012193,0.0073878
0.016225,0.0078063,-0.0029228,0.0049699,0.0019627
0.057434,0.0048434,-0.01136,0.011388,0.0060322
-0.0030606,-0.0023396,-0.0042167,0.013659,0.0076087
0.018202,-0.0040372,0.0041192,0.0077351,0.00096321
-0.016167,0.01375,-0.013945,0.0010679,0.00041276
-0.0068658,-0.00058939,0.0026804,-0.011427,-0.0049072
-0.062855,-0.0014316,0.00099617,-0.00085361,0.00073485
-0.065475,0.0081064,0.0056773,0.0083333,0.0085353
0.065739,0.0059154,0.012449,-0.0029355,-0.004652
0.039352,0.020005,-0.0029206,0.0036012,-0.0013585
-0.027894,0.0018301,0.0018196,0.006954,0.0076995
-0.026882,0.0027875,0.0015018,0.0098855,0.0097026
-0.050173,0.00051224,-0.0012697,0.0132,0.0063215
-0.010637,0.0058639,-0.0019756,0.0093836,0.0029186
0.048457,0.0073502,0.0032722,0.0062642,0.0032763
-0.032736,0.0011978,-1.5389e-05,0.0048913,0.0029449
-0.022663,0.0061623,0.009403,0.011309,0.0079732
-0.023398,0.0020877,0.0081968,0.011554,0.0060382
0.11484,0.040287,-8.1921e-05,0.0096636,0.0071973
0.019062,0.010265,0.0033872,0.010275,-0.0003088
0.12836,0.011364,-0.00086375,0.011027,0.0091142
0.061041,-0.00028433,0.0089796,0.014692,0.0061648
0.011425,0.0025854,-0.0078327,0.00035109,-0.00017553
0.051532,-0.013672,-0.011619,0.0046274,-0.0031291
0.035546,0.012481,0.0044565,0.015161,0.0054744
0.03462,0.012386,-0.0062651,0.0078934,0.00012749
0.074189,0.010745,-0.0058138,0.009753,0.00016683
0.026122,-0.026165,-0.014217,-0.0014352,-0.0051775
0.03964,0.0056623,0.0038047,0.005505,0.0033998
-0.036069,0.0045412,-0.007525,0.0076983,0.0027577
-0.0053385,0.015583,-0.0052284,0.0020113,0.0047256
0.014069,0.017605,0.0035919,0.0085254,0.0034523
-0.037273,0.020141,-0.003203,0.0063839,0.0025082
0.034266,0.0015333,-0.00048928,0.001213,0.0032294
-0.012503,0.0040043,-0.0027898,0.0024877,0.0055547
-0.015621,0.0040052,-0.02004,0.0061597,-0.0018008
-0.045726,-0.00065629,0.0011911,0.00046347,0.0013892
0.013612,0.0082609,0.00095249,0.0044753,0.0030749
-0.0018315,0.011868,0.0059389,0.0024784,0.0022103
-0.055071,-0.00056149,0.0057746,0.0013615,0.0029438
0.025895,0.011443,0.010583,0.0033678,0.0022809
-0.03012,0.0165,0.014759,0.0058483,0.0062435
0.11613,0.022637,-0.003542,0.0025958,0.0029733
-0.0045193,0.010036,-0.0074803,0.0069705,-0.00079724
-0.0055942,0.016288,0.011765,0.0051644,0.003069
-0.017185,0.015141,0.0025183,0.0077981,0.0036769
0.022038,0.014221,0.0086925,0.0041486,0.0035984
0.097899,-0.0040175,-0.010635,-0.0028142,-0.0018837
0.018802,0.001641,-0.0047403,0.0054589,-0.0030191
-0.0068435,0.011856,-0.0028082,0.0065427,-0.0017609
-0.0081815,0.012355,0.0033483,0.0070403,-0.00052609
0.051691,0.027478,0.0091766,0.0071629,0.00013674
0.015506,0.013337,0.0054919,0.0039485,-0.0005994
0.0046156,-0.0066073,-0.0059073,0.00019084,0.0074077
-0.0068164,0.0034435,0.00063724,0.0043304,-0.0016893
-0.045295,0.0058701,0.0073124,0.0047086,0.001899
0.043479,0.017614,0.0071076,0.0049813,-0.003747
0.069764,0.019215,0.0049147,0.0048364,0.0040797
0.041895,0.015164,0.0045905,0.0036231,0.00020395
0.013803,-0.00071449,0.001726,0.0072298,-0.0010927
0.073171,0.026427,0.0055811,0.0074673,-0.00029103
0.052127,0.016135,0.0047464,0.0078602,-0.0044528
-0.0045523,-0.0047996,0.0064153,0.0052679,0.0056786
0.04948,0.01295,0.0023928,0.00082881,-0.0022576
0.010322,0.013351,0.01235,0.0071424,-0.0053205
-0.068902,0.0056966,0.010408,0.003061,-0.0033493
0.062737,0.025638,-0.0078173,0.0035905,0.0018595
-0.077139,-0.019684,-0.014063,-0.0030547,0.0055402
0.050401,0.018707,0.010101,0.0038078,0.0028432
0.011013,0.015856,0.005962,0.00383,0.0049207
