Dates,0,1,2,3,4
1982-12-31,0.0001429145049044989,-0.0037383031014434666,0.035261587773255346,0.013079777648530041,-0.001626216432211614
1983-01-31,-0.0008020934675882847,-0.06720550170344139,0.12630985186589885,-0.004468126216930995,0.004571659983092921
1983-02-28,0.0007431202258312846,0.0060452671497513094,0.11104913511275573,0.020684923038949928,-0.011796222727773076
1983-03-31,0.0010202539095922009,0.01330261516244302,0.1009883833522614,0.004471539197560153,-0.005092454094524108
1983-04-30,0.0003509511254403341,0.02059458253716464,0.10326988005638653,-0.004625109415701146,-0.004385230056109012
1983-05-31,-0.00025929760786493376,-0.03679112410563941,0.12592078200274293,-0.0013812868284055015,0.008350276414413344
1983-06-30,-0.00047476320317008027,-0.01334931693830256,0.05893749950577407,0.014668865046418735,0.002219274276130187
1983-07-31,0.0018077911517819837,-0.012152737678596471,0.0485066100271628,0.010060517965723652,0.0030100489336357173
1983-08-31,0.0005863028054927362,0.01107343356135383,-0.02266988682300551,0.013055773666460671,0.008877448413021512
1983-09-30,0.0006596198394437982,0.04016115728866023,0.02027342571121342,0.013757712727848294,-0.0002555209546909901
1983-10-31,0.001723162432151511,0.004581194373290125,-0.010215399501576664,0.014385885589703577,0.0036608951639655212
1983-11-30,-0.0004284856742249062,0.03881622180269182,0.03416022870741826,0.02219862945236814,0.008565660760576401
1983-12-31,0.0006718721106457125,0.005163190950363467,0.0031848766946022365,0.01956145281167482,0.003111079113543686
1984-01-31,0.0018355590967003553,-0.026674325783199018,0.0814054318706549,0.0001356650107836445,0.009478002351784951
1984-02-29,0.0008074470192564091,-0.015358605881900165,-0.03799051233284583,0.01588193442570341,0.010251216919812373
1984-03-31,0.00028695776182581333,0.007412738008047497,0.01942615723404158,0.014981633873942319,0.002059656293922704
1984-04-30,5.507474582988124e-05,0.010841924268118681,-0.025822102796015586,0.02068733675738075,0.0018007694728949383
1984-05-31,0.0008177285761473246,-0.014905888936147466,-0.02501207730538748,0.0242516591812146,0.0058292409434002644
1984-06-30,-0.00044847175709515326,0.024491899130657035,0.0034824416152143406,0.016586224982425252,0.0010446903642406552
1984-07-31,0.0007946186677837517,0.008651863248136589,-0.03601777550123891,0.02027031803133458,-0.0004462264119195578
1984-08-31,-0.001593838765119092,0.0638389015142173,0.05536724418334655,0.011803113426019179,0.007807332388133448
1984-09-30,0.0012365298343637342,0.010815690585079769,0.033583410231312644,0.003851501445410076,0.0011045415915525733
1984-10-31,0.0003161280306600109,0.024131506421789427,-0.030826588582971326,0.019268955751353206,-0.0023106814286272493
1984-11-30,0.0005450260826275788,0.02067800383663978,-0.03318691701153182,0.020154710880770386,0.0008285157992376291
1984-12-31,-0.0005804147208092688,0.029458054600559076,-0.021268319378796148,0.017719255046095256,0.0021501729805203807
1985-01-31,-0.0018782735232249898,0.03669847918762544,0.08799962698765092,0.00580642809838338,0.005929699826715588
1985-02-28,0.000363562986863129,-0.023585997667651286,0.0887858245085968,0.01312243282583872,0.001968401865392058
1985-03-31,0.0010680951633330416,-0.0038673877241111477,0.023589406903168096,0.012301813048756395,0.0002994925912093277
1985-04-30,0.0009433850055855881,0.01126666166060531,0.006789742823310129,0.010645769854620223,-0.004229184850907133
1985-05-31,-0.0003838449975332811,0.03880213327550371,0.003197751882081,0.011601135982276013,-0.0033017421991393637
1985-06-30,0.00032648522389284746,0.02318400565484894,0.005651248453327881,0.01269010414356284,-0.006718786615814041
1985-07-31,-0.0003441233974475334,0.0028288652366074657,0.014685394351139113,0.018941873014455584,0.006131731349901698
1985-08-31,0.00044007646476315024,-0.00450960914301987,0.009772792535997844,0.015865275411117145,-0.002185861498708112
1985-09-30,0.001064937811305249,-0.005662567180703039,-0.03167242942949979,0.024075183350268543,-0.001232165187908853
1985-10-31,-0.0002719444139552537,0.03708823333386248,0.004540595809130906,0.017953964650874166,-0.004514221543960123
1985-11-30,-0.0010377305164186118,0.04726903517720923,0.020189768833377093,0.014584702628956116,0.002809898721162783
1985-12-31,-0.0008911625187915886,0.033465813877692034,-0.004960508917427817,0.020214955796489437,-0.0008166199950335356
1986-01-31,8.26166654984485e-05,-0.017436652135389665,0.064418977488674,0.018268053011937704,-0.0025282944107166833
1986-02-28,-0.00029005177872364887,0.041429968533834995,0.04921505182662106,0.0035924952400626024,-0.009192454981635866
1986-03-31,0.00039756277405085945,0.029366442944218966,0.06977739592846204,0.008649555914106242,-0.001336828001127201
1986-04-30,2.2592753546086667e-05,-0.010352051246549759,0.025073557831530428,0.021447568475148778,-0.00307658812950527
1986-05-31,-0.0001367047922961946,0.018093100473263343,0.03880549358052169,0.006777022615184539,-0.002101878399778233
1986-06-30,0.0009459536529618721,0.007671377696655463,0.037422834540997145,0.010497750903117034,-0.009673636238426053
1986-07-31,0.0016078403245708673,-0.02442626206784952,-0.03326890661969038,0.02640956256969219,-0.003475308493315537
1986-08-31,-0.00014264697875240366,0.04631326329056986,0.014137048804156699,0.005854129465449863,0.013418734628415599
1986-09-30,0.0012814302080146765,-0.019773601909492025,-0.021854214350033433,0.015565162195854729,0.00829761961970738
1986-10-31,-0.0008302360891425426,0.03519305460562378,-0.00016201963627710843,0.01343926241359833,0.005574081391894156
1986-11-30,-0.00021902482383496217,0.017863091720707977,-0.014851075187379409,0.016324721550942334,0.006547525278188186
1986-12-31,0.00042570322031433545,0.004311059177182879,-0.02080684026450277,0.02592662621783426,0.006477165091778287
1987-01-31,-0.0008485408586785401,0.03897463545611125,0.10954823280956523,-0.0014817928703402966,0.003671705194635938
1987-02-28,-0.001690855757367649,0.001622795905029355,0.04428731365698085,0.016442648041098375,0.0017246082786631948
1987-03-31,0.0009086377494592428,-0.015757931269505872,0.08398617923473706,0.005176174680216213,-0.0029338074907402797
1987-04-30,0.00010874462339447725,-0.031019111975395162,-0.002916698915818017,0.025752248889643406,0.0026793304287380366
1987-05-31,0.00017067654954989247,-0.011713186686699214,0.022499601519839922,0.015613367562025821,0.0026885306582687465
1987-06-30,0.0006968025980313699,0.029362490857597148,0.04886860250596348,0.004478397378231845,-0.0033579820994664167
1987-07-31,0.000862302195726423,0.01398309635838831,0.068334808999999,0.00032246981800142027,-0.006158677172743692
1987-08-31,-0.00023127442408085906,0.03450426315469389,0.01025462686846118,0.01574876908189178,0.002007675811132943
1987-09-30,0.00019208667132958578,-0.007733563239804985,0.0006229418147707224,0.023340238915395994,0.00017466585426532735
1987-10-31,0.00213255678990823,-0.08252822722226623,-0.2342671103464164,0.06402861342219404,0.027517471844023113
1987-11-30,0.001104275377369912,-0.00196544461824115,-0.01198933967372533,0.034912408736606546,0.001397523012805893
1987-12-31,-0.0019426933606528358,0.06384237104352504,-0.022720355224108688,0.04132832844920675,-0.0004052702195216161
1988-01-31,0.00017226773538864528,0.016104095935874068,0.11213705064186891,-0.003228713382959652,0.02207431543164295
1988-02-29,-0.00046531471051773366,0.055034623820679356,0.06454704620954124,0.0031522505363468043,0.010378316060802976
1988-03-31,0.0003542505859177657,0.0015141008177910755,0.07429579350612737,0.016715485862291556,-0.00031966424095334153
1988-04-30,0.00017428630386530003,-0.00023063923490378518,0.031082967989571917,0.012527235772324981,-0.0009740138128397244
1988-05-31,0.0006995224181486498,0.007055748162675367,0.004417528059355536,0.012624706048151618,0.0029227308859784947
1988-06-30,-0.0003063906308719126,0.041990639982213133,0.0470246748969568,0.004959249988837786,-0.00403053266007894
1988-07-31,0.0007847477694366926,-0.01216491871102565,0.03000525391532078,0.00860544084218115,-0.000293166949463749
1988-08-31,0.0007624241288967504,-0.0022046100827762087,-0.004655051900249405,0.012453003727484285,-0.00042327824785230305
1988-09-30,-0.0002479918939502171,0.024248476415082976,0.014607777997974108,0.01294263866103804,6.63902992941632e-05
1988-10-31,0.0006635512839115909,0.021176760603333736,-0.0002917959467119851,0.013119819607178866,-0.0013158714956603005
1988-11-30,0.0003570438413433652,0.008514968517074343,-0.04165287554757471,0.020244169966736215,0.0023908707938837693
1988-12-31,-0.0008471183698952084,0.021923701234087996,0.004083708429464947,0.021763203694226397,0.0031921147079430547
1989-01-31,0.00016713060001151544,0.00836825549680861,0.08866908390233727,0.0002862032797240898,0.005149423842247698
1989-02-28,0.0003422320968760013,-0.0009505902466877146,0.02509234459366998,0.018214889024904625,0.0019686387560873737
1989-03-31,0.00040152164697565594,0.010685983086256541,0.03540257719039899,0.013104970286966163,-0.006239486493713131
1989-04-30,-0.00034589908693874406,0.026209076992833803,0.020676946492935604,0.011260700306662317,-0.0026497586132043236
1989-05-31,-0.000123476515938445,0.025300687472670003,0.028511329736983598,0.012928369297792218,-0.0014973760198110405
1989-06-30,0.0011823174908507995,0.00020142477615874406,0.024084811068544786,0.010300438701701246,-0.0001540458645073641
1989-07-31,-0.0004609973117951954,0.04130276431451692,0.0052445550301587355,0.011271370225156473,-0.007028873348374224
1989-08-31,-0.0002981133447293557,0.025284667627790983,0.00817019620225231,0.016934064612725015,0.003055089532670459
1989-09-30,-0.0002993727509930423,-0.009564540012535703,-0.004291228655594556,0.022745533881850282,-0.003726086890417983
1989-10-31,0.0003349259863426469,-0.02757065539910121,-0.04429991234113443,0.03147907871143267,-0.003540651970613632
1989-11-30,-0.0004919443896594717,0.01680418429658076,-0.04005742096018494,0.021699075143069572,-0.0034293913750495677
1989-12-31,-0.00045449752915851713,0.016423579529662384,-0.035350883352306635,0.024303814439015005,-0.003256184081612316
1990-01-31,0.0012136647266789734,-0.058224741342761274,-0.0019018267285625782,0.022738927774793687,0.008470868050360984
1990-02-28,-0.00025664747113021593,0.006874374684061343,0.027509867414576453,0.019824155605399095,0.002823509187417956
1990-03-31,-0.0009169766032799639,0.013999140809139311,0.0058252985020558175,0.01880175742318926,0.001750491593671425
1990-04-30,0.00016700135959650937,-0.028409570619223414,-0.01730373747573509,0.021834147187957047,-9.516535418926729e-05
1990-05-31,-0.0020085125191592204,0.043797565101165,-0.01547507926957311,0.02133918221509469,-0.0012972993063635626
1990-06-30,-0.0001564266227849121,-0.0114904666946163,0.013252622216197253,0.025562073275225528,-0.004949367820683389
1990-07-31,0.0008883580143694328,-0.020377411197904184,0.006146496141779311,0.025873886077979327,-0.0013953683109786442
1990-08-31,0.001577757663311698,-0.04718756934921721,-0.06507272433211661,0.043619527578193394,0.006907679376908517
1990-09-30,0.0011614985199191019,-0.03807712190649827,-0.046431301825075114,0.034747768181967814,-0.0028995027144822585
1990-10-31,-0.0003784769868688732,-0.015014752119852764,-0.06576644530926372,0.04612468951022844,0.007523450059979957
1990-11-30,-0.0018661418879094074,0.07285638649671869,-0.025150105960847175,0.017794298034626267,0.015294485925486405
1990-12-31,-0.001115652658598004,0.060423744056680946,-0.04791855478394019,0.03066572241939175,0.0004077136309811237
1991-01-31,-0.001988989004126544,0.026567479043300746,0.0476862849688774,0.012324405258420152,0.0214585727056415
1991-02-28,-0.001033721168989971,0.012316198687443596,0.15015579026729847,-0.00762421650522087,0.021535520033299588
1991-03-31,-0.0005431284502661458,-0.013746898012793204,0.10833592862131741,0.011257418627245264,0.003582543453354686
1991-04-30,0.0006373106130531255,-0.016427737149588974,0.0785345816062295,0.01667735820357701,0.0032032927368933167
1991-05-31,0.00017731742175957184,0.0314400325192603,0.042794241911221595,0.010532809825616031,-0.003513305970361943
1991-06-30,0.0014568512624934002,-0.01643436798153657,0.014714749153945564,0.016118397036112682,-0.0017515162055830131
1991-07-31,-0.0005527066230871477,0.01928129634172687,0.022379166687563578,0.017622052651560423,-0.0007049807335285716
1991-08-31,-0.0004921391074740885,0.009602099169689671,0.024193513396850684,0.02024275779585478,-0.0022826693263152302
1991-09-30,-7.928322447359281e-05,-0.018180992074855795,0.008568748856822154,0.017720307295110968,-0.010127170477986608
1991-10-31,-0.0007552354783233225,-0.011230729656857123,0.01326480628547902,0.0260681641262535,-0.0059676409901805085
1991-11-30,0.0005434035122171605,-0.031208383761594703,0.008844676115078432,0.027206152360898364,9.329876348720662e-05
1991-12-31,-0.001482703480442825,0.09104586138937994,-0.015810937191870694,0.02523572512280004,-0.005017998936869331
1992-01-31,-0.0003094801399261154,-0.08448621389319373,0.22280048905805638,0.0017278010116011798,0.01853986130569479
1992-02-29,0.0011653853497290993,-0.017095383790037364,0.13220351068327657,0.00298944510831678,0.0029887524518262786
1992-03-31,0.0019122807083215207,-0.008254109238137205,0.057084938844675075,0.011296896849811723,-0.002594423564633262
1992-04-30,0.0018537252435551132,0.032205535495533656,0.011247694158964925,0.007819541595836742,0.0034997301080616524
1992-05-31,0.00044797620685975377,0.01160480821230658,0.024961499011687274,0.01782738729673697,0.006463633162681394
1992-06-30,0.0010058898384877,0.005440261558596373,-0.015260286030662578,0.021422686572132067,0.003438730464852335
1992-07-31,-0.0002343236251346853,0.03634747258897582,0.01946951445633397,0.014553335764063455,0.004418595865956193
1992-08-31,0.0005310631485691994,0.01166413365558567,-0.013529906718899885,0.015582443073809321,0.007273087922742236
1992-09-30,-0.00020000252216219346,0.016307763299754426,0.014552797109276178,0.015519554227323408,-0.0011606024460694578
1992-10-31,-0.0008846006794702865,0.020777766128984045,0.0017139600828506745,0.017912593584922972,0.0024047380654632694
1992-11-30,-0.001626615486058423,0.028725155571452613,0.04856485444933561,0.021640527705912203,0.0013643362988628672
1992-12-31,0.00044858032283697554,0.014295953242934506,0.06967938590043016,0.01345081382778774,-0.00281378509339957
1993-01-31,0.0014450883773460081,-0.0217668447531334,0.15077022253065014,0.0018554083826668338,0.0015464589700544995
1993-02-28,0.0023810175931548165,0.0007846456887525652,0.07176280411113088,0.006304315805798448,0.0015930107871118186
1993-03-31,0.0007305826988475284,0.02018491535966371,0.05634407268342912,0.009283914368516617,-0.007590862836427817
1993-04-30,0.00045944844459367546,-0.025057938587098646,0.0017140755531134721,0.01880367029044736,-0.00034419046188180426
1993-05-31,-0.0012416137655761204,-0.0038369918361061527,0.027050055825668093,0.020711269039417075,0.0025180263923296744
1993-06-30,0.0003315631778489069,-0.008518348721683725,0.03591924766869327,0.018848133222204,-0.0048460115068905425
1993-07-31,0.0009375923668071074,0.003555401742214699,0.04849750251259103,0.009216217905272616,-0.005436036826918882
1993-08-31,-0.0006899077398005447,0.025758339239951775,0.02188914929968976,0.018502286684878657,-0.004056171493666016
1993-09-30,-0.00032026192456514874,-0.007297441334552388,0.03458938675539914,0.02281293936482063,-0.007582299731107134
1993-10-31,-0.00014240915358656656,-0.012910815929443436,0.05432190099933395,0.006239813948875253,0.0015268569889074928
1993-11-30,0.0006007899373965208,-0.00536245623456787,0.0062738704238056095,0.018471740579653506,0.007395145419532736
1993-12-31,5.567431970437325e-05,0.04131592545306459,0.013674554386035868,0.019202021046904494,-0.0019243273604837307
1994-01-31,0.0002185031142847664,0.0011729274904049784,0.08078974651974388,0.013075823508135201,0.005089219974444509
1994-02-28,0.0006192623232683428,-0.003693013480844903,0.030476183997075062,0.018781054717549373,0.00402934842728731
1994-03-31,0.0011050886761239291,-0.022678706995429804,0.002194644342592637,0.018902490513589033,0.008641385118710843
1994-04-30,0.0008309566381397546,0.026823940400857137,0.011011789053075236,0.015003153595802713,-0.0004799186054356129
1994-05-31,0.0007891810619189887,0.0034614181553326313,0.03141282983415897,0.0129096699053193,0.0023111409875943628
1994-06-30,0.0015915011634493438,0.0008062949850148851,0.023259329829226044,0.010553152223129223,-0.00336994893008007
1994-07-31,-1.998902368689666e-05,0.023820123377341837,0.016872981473141126,0.008559527147936386,0.004481448637872682
1994-08-31,-0.0013023033912130725,0.036338878788595146,0.006940490680997191,0.02123221092232782,0.004659428857043176
1994-09-30,-8.933563460972978e-05,-0.01566803172005621,0.0195560830962773,0.020189327221333868,-0.0031939593034343763
1994-10-31,-0.0004887253939203406,0.0011267263666869343,-0.007262489168115046,0.023208030674954333,-0.0034562231821071905
1994-11-30,-0.00019802585764054618,-0.0135975552638376,-0.04672266107834668,0.03252564990875876,-0.0008122154705909328
1994-12-31,0.0001673362544921333,0.03261863753741894,-0.011859438905423552,0.02555077916214511,-0.006197813442637864
1995-01-31,0.00043473047897324055,-0.011572712257650428,0.07204488236891644,0.012843363486705568,0.01459669062678093
1995-02-28,-7.10256551803852e-05,0.028226708828234946,0.035881547812786026,0.010083996731520451,0.001635033220644676
1995-03-31,-0.0005833203180593313,0.011959482698307095,0.002572603139235539,0.016017496937969382,7.705157437096142e-06
1995-04-30,0.00014032327856343667,0.006781039150260083,0.03570667235571143,0.011026558306654336,-0.003025225353794206
1995-05-31,9.948071660641943e-05,0.007065478207315094,0.029770580684345658,0.017206625472019368,-0.0018734733632298636
1995-06-30,-0.0012766849895626744,-0.007891780688579873,0.025715085986249647,0.018029461724095534,-0.007313404910010117
1995-07-31,-0.0010244451771459734,0.0083367179194757,0.03936149555384458,0.013570772997888654,-0.005432454597142749
1995-08-31,0.0004771303496507483,-0.014205276789326088,0.07419314200913903,0.017229729589483524,-0.0056394845909335046
1995-09-30,0.00025922742544325767,-0.008908112201110834,0.05244476457542138,0.01593570493141725,-0.0054187959056039734
1995-10-31,0.0013363969056669406,-0.0036286291941669,-0.007771790095650248,0.022247507780095963,-0.00924119251145568
1995-11-30,-0.0003212639703941951,0.049771677009645764,-0.008660797703313393,0.012501026961425741,-0.004656918235717621
1995-12-31,0.000538650941328586,0.006543272038549276,0.02500441771481176,0.018217783122552574,-0.01422526384708244
1996-01-31,0.0006649070314562405,-0.0361850743555713,0.0795193150253653,0.012649938620266156,0.00500872197136789
1996-02-29,-0.0005570563262954489,-0.004836312981219751,0.037343688050969784,0.013778715874766931,0.0037562909228018577
1996-03-31,0.0004348628763567564,0.007948569974180074,0.043235405459046646,-0.004761618065970424,0.0006976576846119598
1996-04-30,-0.0015704044838139117,0.00616401114139032,0.021594795791238443,0.010940480543948292,0.0014237686474428612
1996-05-31,-0.00027365733855564046,-0.034510415504353784,0.08914377616934085,0.006060757840845174,-0.0052154563987138
1996-06-30,0.002019496494502556,0.0011631117535741324,0.029402911687315736,0.006936922379453938,-0.0010299345778975535
1996-07-31,0.0023451062546962945,-0.0030771242581057166,-0.016749291102811762,0.02350877779452102,0.0038416115897226774
1996-08-31,-0.0005891158337671639,0.034451585244196704,0.031118697880148715,0.012023251732624498,0.001320300268416117
1996-09-30,-0.0007979591646787084,0.02817563914923474,0.005264125088968988,0.01736404927543254,-0.0024783571501490846
1996-10-31,0.0013881203753821382,0.025798221036983437,0.01800309083587971,0.01989380870074442,-0.00648089460558485
1996-11-30,4.631691169916892e-05,0.0536175719235653,0.0228801987530491,0.010571286633142706,0.0031348720340907982
1996-12-31,0.00023245339744583764,0.030513911317008684,0.0010074313278139017,0.028574994725719418,-0.01082646950005664
1997-01-31,-0.0002716025186721927,-0.0172994483245835,0.0879571869991863,0.0058038165875990465,0.01181752584759176
1997-02-28,0.002109450348524414,0.0034680801365931783,0.06070059760863707,0.0033903393357924646,0.001380157218849808
1997-03-31,0.0017688302188761528,0.0022275992804432045,0.005381708033313883,0.018107353399424344,0.0026157659735091834
1997-04-30,0.00048387887461520874,0.033090968381128474,-0.013275588106097004,0.016649043813013624,0.00399550052740081
1997-05-31,-0.002607939713977714,0.06796525474955296,0.014738625307710411,0.01698849952075469,0.008681071752462846
1997-06-30,0.0006564040584747632,0.034986127012789796,0.06792373058682677,0.0003767964200490299,-0.011701278819064534
1997-07-31,-0.0004790637074099998,0.042363986125806746,0.041593592661617336,0.013284700938323384,-4.584740565465265e-05
1997-08-31,-0.00022119394362406358,-0.015397241503106316,0.04381514580167422,0.01116786668242243,-0.0011704636423671387
1997-09-30,-7.183290710428714e-05,0.015951076662359728,0.09989468030256264,0.000842666373659622,-0.009928744330384497
1997-10-31,0.0019111634549994685,-0.024430142258673026,0.05093456703505063,0.012373476262642772,-0.0028418757949989
1997-11-30,0.001000466302210913,0.03390208647589589,-0.0010419292424399707,0.015018600018546392,-0.006022170480809955
1997-12-31,0.001369291777982665,0.06779827813356695,-0.013133197869716161,0.018501864819754667,-0.01919194371061787
1998-01-31,4.1026082735326995e-05,-0.027793648282071353,0.03544014338887088,0.014219605090718856,0.01715660361701504
1998-02-28,-0.0009928506648770221,0.04754352707816664,0.037257996234957826,0.00704079761557242,0.004163711063649629
1998-03-31,0.00020854446157721808,0.015647153672401683,0.06572330747823019,0.007035726522595094,-0.006232850651441767
1998-04-30,0.00018785714177431233,-0.00953697795560247,0.04393237603594022,0.008670799983756618,-0.0011633675310671666
1998-05-31,0.0016181846435429185,-0.01637884527531948,0.0120766427447606,0.020221262073516533,-0.001814982764492735
1998-06-30,-0.0003998109695422467,0.02230004473180269,-0.06051564113761093,0.024258916122091242,-0.009496810822686328
1998-07-31,0.00110401399188406,-0.0378887824337124,-0.017752332664178336,0.02701717678085903,-0.003207350234200425
1998-08-31,0.0024734246735238904,-0.05714540041791659,-0.12828609405839264,0.055846403254438945,0.01135911545279237
1998-09-30,-0.002753383468743437,0.036694377864809335,-0.05094606397284056,0.03164861605069126,0.00632319863183402
1998-10-31,-0.0023416573314450225,0.057905532557686774,-0.03541647811292075,0.022324373568636317,0.02806926683746706
1998-11-30,-0.0022143067193428744,-0.012164776169510467,0.03260717458361708,0.031110379303772535,0.0021678124586250965
1998-12-31,-0.0018570920198572205,0.03936756874277899,-0.045689464080898065,0.03583695382315198,-0.009386361815694428
1999-01-31,-0.0016881415736567438,-0.08906005129756453,0.06481891068542465,0.019893025570645005,0.014101666726776175
1999-02-28,0.0010187448484039428,-0.03852787926489375,-0.0035173797579042196,0.028808539719673447,0.005710661849174965
1999-03-31,-0.001643937574578327,0.0065014431138395315,-0.08740770162221152,0.01117212759061791,0.011406226668070877
1999-04-30,-0.0009972292244823393,0.047485720923970826,0.05137658634866282,-0.016896863324814944,0.010883357286336109
1999-05-31,-7.206774270840296e-05,0.008380267930247228,0.05645929242421981,0.01513725197491184,0.017812595625024914
1999-06-30,-0.0010493747795991208,0.024259799336163332,0.0033298729335195835,0.017671425235940088,-0.005819796424674296
1999-07-31,0.0005588224466330112,-0.03221934609577345,0.04642570449915798,0.019926516474468598,-0.0005683160637190997
1999-08-31,-0.00016490562728560597,-0.018157126657143967,-0.04057375933274946,0.03334588835266592,-0.0063707585337455346
1999-09-30,-0.001089629803092827,-0.023413125225504258,-0.06144324131799327,0.02174507865852091,-0.00412782060424218
1999-10-31,-0.0012108879202184185,0.011107507372606629,-0.04753740450495073,0.03713053076687393,-0.0068112835625412675
1999-11-30,-0.003847593121073617,-0.07696808903399761,0.01264067458279012,0.04218602430135349,0.0032271826474312695
1999-12-31,-0.0038327182224609413,-0.05405208637525491,-0.02625877771868726,0.03060469967786864,-0.01508704032934766
2000-01-31,-0.0016092560540658574,-0.16183867784437977,0.0825194089006874,0.0365936221081118,0.011320769472162087
2000-02-29,-0.004828255577655214,-0.16037220545328762,0.037118065615526295,0.05799268917450372,-0.03645357762318187
2000-03-31,-0.0006194087915903949,0.0483671097687452,0.0045578965881793,0.02700481160371421,0.03120289229135911
2000-04-30,0.002785791402610461,0.09117704107366394,-0.009947245700547948,0.02769211780183722,0.013685327225046917
2000-05-31,0.0025178879483774576,0.056899496743103815,0.00873452001353922,0.021306092958636388,-0.001226550553704362
2000-06-30,-0.003686810250971131,-0.03651531035870811,-0.0214393224233405,0.0458051077664556,-0.011393338713594528
2000-07-31,0.0012597940576868838,0.03042159830812399,0.029505089933069276,0.024094415649847954,0.006893122284087187
2000-08-31,-0.0017163295570455748,0.032591634827620834,0.026016207203843775,0.040414596835919546,0.0009269111377337919
2000-09-30,0.002228594032322499,0.013070547476778266,0.024077112280560146,0.020987687331799443,-0.022243077363368786
2000-10-31,0.001649408428782295,0.051773513149445484,-0.021009130726219724,0.029046500014428458,0.0020681884060122623
2000-11-30,0.004188355879238769,0.05981359810831033,-0.009941070966112445,0.028630032401695107,-0.011298385437268512
2000-12-31,0.0008736241367001545,0.157438069183669,-0.033763607141518194,0.01506166835164601,-0.01384204425538542
