Dates,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1982-09-30,-0.0016876536798723655,0.0019422718499833534,0.020348451108015336,0.0025115397470480707,0.003885007152085586,-8.215322873460886e-05,0.0007827474721007397,0.0032743742246047216,0.0025095428900079935,0.00010026505054342177,0.004090810849457,-4.4050395198623006e-05,0.00044846518101632134,3.826260079915953e-05,0.00013897899935963286,0.0005344368194934342,0.00042820673165656746,0.00010853731747703149,0.00016727144794014334,0.0034303665791068647
1982-10-31,-0.002909549418716117,-0.00714666964168225,0.03807075801291769,0.006035435575220751,-0.002972443178586056,-0.0004473645258404321,0.0013690481370286173,0.0027806014819710626,0.003462007114473249,9.929431666029047e-05,0.00031108379529687233,4.988998304387592e-05,0.0036310964079260487,0.00014053185475824937,0.0002969106132159581,-0.00040547098834353934,0.00014292366444846783,5.804209886527767e-05,0.00027938281266125155,0.0026598586797422544
1982-11-30,0.003722214757454729,-0.007406421368566198,0.023617512466711142,-0.004119948479966058,0.002438769902602036,0.0003662836192761309,0.001881614672605981,0.005445276096178378,0.0042063749132748565,0.00013091431189058523,0.00039117113395589737,4.456797263608763e-06,-0.002761706231056879,9.436289583668888e-05,0.00016591104486256706,0.0017717957172122337,0.0013267179794449566,-6.417419387124699e-05,0.0013314483130574034,-0.001199664200753186
1982-12-31,-0.001756282911215194,0.0029803994959321308,0.02078984218578454,0.002755083218011468,0.007240281664682845,-0.0007677149586694377,0.0009362017358148312,0.0008356343617738082,0.0009916604691658452,-2.0047307326526552e-05,0.0011417579216788363,-1.208152261405802e-05,-0.0011072675050319961,2.863721990712885e-05,0.00016468456772946659,-0.000396724444589893,0.00022404032445105405,-7.683681084908546e-05,0.00031533902339131843,-0.0032511532980480052
1983-01-31,0.003266519826925193,0.0013314535024617328,0.07492175824595308,0.004085749501488106,-0.0006085274304273259,0.00021072619473775834,-0.000189202651374956,-0.0018890820975295327,0.001540317715907711,0.00014486416222097838,-0.001326971183102263,-9.2611061636551e-05,0.00012968811730077528,-8.819667954105187e-06,6.027935743398858e-06,-0.000594009752284904,0.0006047279746387788,5.235702994285146e-05,0.0005416242799994588,0.001507183807658189
1983-02-28,-0.0014402462168109523,0.0033991525397483327,0.05048005735151803,0.0030368666426169736,0.0016948267789441583,0.0003881752726674586,0.0015818555832505133,0.0038155259444406443,0.00481968985349334,1.0376327565205406e-05,0.0006927258162221766,-1.8904500798212206e-05,-0.0024634298722168045,-4.1870249303240206e-05,0.0005317713403175596,0.00015817747739766533,0.0006887435448201098,-2.5179316971819025e-05,0.00047757876618849637,0.0011164684076538363
1983-03-31,-0.0026787737129436145,0.0022268271420184905,0.032799660508864514,0.0018665233740784981,0.006736312534853864,0.00013290949079995654,0.0016140760930048181,0.001162659924698011,0.0027821278684796156,2.8647179669128617e-05,-0.0007470500668879913,7.005426806504519e-06,-0.0007366562656984051,-6.577107969388752e-06,-0.00032470639057739434,0.0011463010947003016,0.0010203708916437116,5.113590856458757e-05,6.413238216890218e-05,0.0012566122722662272
1983-04-30,0.006096329953154644,-0.002857523125801511,0.02524303485941249,0.0030396179412693005,0.0027900507935292307,-0.0002672324312929966,0.0016966213731708446,0.000600949432956112,0.001295439619848917,5.178554352340409e-05,-0.0006739034695830186,-4.61421469813358e-05,0.000749122678853692,-3.0796104406159364e-06,-0.00016016053233700774,0.001948657406120519,0.00032307499894250577,1.3534967687934281e-05,0.00038374464335001615,0.0025245082497494685
1983-05-31,-0.0034273031247558134,0.002204407404389025,0.06159511297917408,0.003025382795346474,0.003064657733925382,0.00044037292067033084,0.0022125908984838216,-0.002061813728906486,-0.0010252596755051665,8.150070142942575e-05,-0.000982478151072077,4.169748282074418e-05,0.0012809545435406805,0.0001825528114450504,7.093834359966904e-05,-0.0013506378249195752,0.0005191325788374128,-0.00022363564842250313,0.0006802482670884936,-0.0008745969900025852
1983-06-30,0.003482423886662073,0.0029485603585088006,0.03918626316814814,0.006469441451947579,0.0020365100558425663,-0.00036086877720748964,0.001014591056870777,0.001115791011934181,0.0007080209926853208,-4.5363743766832275e-06,-0.00014079685131160408,3.1774322544923766e-06,-0.0005680628534588744,6.090897828124993e-05,0.000117803748632623,-0.00076789988320496,0.0003200380911563329,-8.713149949726155e-05,6.633280379610326e-05,-0.0029388436228337056
1983-07-31,-0.0036053446449420233,0.0033488886180379103,-0.002943610406426191,0.001219180833316565,0.008849923739547955,-0.00013202434705050908,0.002019518768707212,-0.0012265038528150702,0.0006382115912085495,3.1771891251772346e-05,-0.0006912976617532698,8.934122697266487e-06,0.0008769583707738864,1.6484590591814687e-05,-0.000225741361234387,-0.0002802634572132818,-0.00017795362769369445,4.5944966651302724e-05,0.0011070965687958552,-0.001249946093520406
1983-08-31,-0.0023859278889213032,0.0005932555176547644,-0.018027673297598485,0.0015078700486387063,0.01090802882072132,-0.0003256896742016413,0.0004586585118929425,-0.0010479620285223908,0.0007911783903627923,-1.5619323190520547e-05,-0.0007014571753489337,2.002482244965222e-05,0.0011201738628177616,-4.5190696859094856e-05,-7.889583786679582e-05,-0.00047486069201629,-0.0008755292418622612,0.00011132399253679053,-3.403180638917126e-05,-0.0008686735675102481
1983-09-30,-0.0021471234466361585,0.0002848604986762655,-0.005843591041403031,0.0038450748369413344,0.007055625205803312,-0.00030070386175261906,0.0014400413383997709,0.001827687621198306,-0.0004505087454904054,-7.382578791043768e-06,0.0023583021051465994,-7.823639204633986e-06,0.0018331233153827974,-5.076180841503517e-05,-5.5466248840163055e-05,0.00020049695258867888,-0.00016410655347564375,3.221514741542376e-05,0.0004490070681992951,-0.00016699691101611952
1983-10-31,0.0007815745837130875,0.004660404561757968,-0.01861523645900709,0.004127688713839475,0.008520858019465552,0.00016031607778410528,0.0009146173170196501,-0.0013579227259077778,0.001304363437500286,-7.549186054651733e-05,-0.0008234464862700852,-2.606459616751035e-05,-0.0011911331379878482,-0.0001004406017154968,-0.0002209584705709379,0.0006841307108290161,-0.00045755904402080405,0.0001007534495580819,-0.00012396490446152858,-0.0011725128877926373
1983-11-30,-0.003069022444265783,-0.0028991106626859863,0.00944976193241841,0.0014906574241649612,0.009330903036662114,0.00038778011635882834,0.003135505879833481,0.0024903870491537815,0.001485679326110936,-2.9758053384222812e-05,0.00015868535868145765,-8.861321576560197e-05,0.0020789350389744444,3.622656186729585e-05,-5.32711345892019e-05,-0.00032767182209042235,2.7177599936395976e-05,9.74513223432304e-06,-9.373149942094355e-05,0.00015688524228932454
1983-12-31,-0.0028406262566982197,0.0016514654698222711,-0.00788639817461142,0.002973198312858874,0.008543905579713849,0.0003764307287599428,0.00037795034488565275,0.0014684904147110346,-0.0005522855994424306,4.4797654705107585e-06,0.0011976863431890884,8.569083491488746e-06,0.0008732136152095542,1.1368538535362865e-05,-2.1611410914193436e-06,-0.0005654959444598821,3.835820981610786e-05,0.0001852788876341212,0.0001407368238236403,-0.0013285110457235672
1984-01-31,-0.002772296999709594,0.001806252622044173,0.01151535850443118,-0.0013695438194266,0.008885893340561226,0.0009194157469211412,0.000665746712286111,-0.0009311468203858541,-0.000904746394279195,-4.384188773088451e-06,-0.0006890205607894878,-1.2057225327115383e-05,-0.0010329901221592034,7.579072270119054e-05,-0.00035141757650208357,-0.0003894116351148699,-0.00046245918056187055,0.00023802325136240124,0.0010394370067110137,0.0006375459309394853
1984-02-29,-0.0009802696217776742,0.00018587546121146773,-0.03425618635205957,-0.0010360550971656465,0.01622743692359524,-0.00031876680249893954,0.0004510875064587423,-0.003051950732526005,-0.00045228304190245806,-1.4211089147364886e-05,-0.00043060762900707283,-1.0995690622055672e-05,0.001013721846303327,2.2954848197282817e-05,-0.00028321133442500685,-0.00014185674476719805,-0.00022425323679678048,0.00010057533512917047,0.00010575578839846155,-0.002386398820960719
1984-03-31,-9.547008030078733e-05,-0.0002413778289897245,0.0013402318073896002,0.00012753544996104107,0.008516109309867672,-0.00015363552224316023,0.0011033701231304475,0.0004904739302403949,-0.00041904456554156907,-1.927192923678196e-06,0.0011920337136452923,7.684877087536971e-06,-0.0004978185627700505,-8.580164651494349e-07,0.00011600415592434838,-0.00033425232580611147,0.0002996026753063983,0.00017299676265094676,9.823603330933776e-05,0.0005292624242430202
1984-04-30,0.0018319228290732796,0.0016563024732716425,-0.010729351569375458,0.004150439201656328,0.005321660216998835,-0.0003240098633791212,0.0007309758783921506,0.000960271582530568,-0.00012636214242965453,-4.743332844631512e-05,0.0002861706072613929,-1.215028004798598e-05,-0.0003201897709471176,-4.6000298080862395e-06,0.00022647954487648494,-0.000695658604054276,-6.8241837164925e-05,5.192926424423169e-05,-9.96818425593649e-05,-0.0002201482559167965
1984-05-31,0.00033515074914141144,0.0007497155997881537,-0.027387842251031833,-0.0035419533113353373,0.014949962231502004,-0.0003919350807247756,0.0014352572009863486,-0.0006776285988931135,0.000649871069765835,-2.400793104292332e-05,0.000466340744797377,1.8568520417146042e-05,0.0013112192665407825,8.298130073972312e-05,-4.013571786644649e-06,-0.0006669263885796381,5.614702452028501e-05,-8.879901760783125e-05,0.0005432186872969303,-0.0024254165549855225
1984-06-30,0.00046642873826673715,-0.0007647516271802313,-0.00024623711424380285,0.005333172898822357,0.00982088992782458,1.0331226815320442e-05,-0.000530519757695624,0.001802729236333316,0.0009041173972513625,-5.655964482099132e-05,-0.00012367260999821475,-4.682175438367091e-05,0.0010398188624451024,8.286390642228293e-05,0.000145082691409247,0.0004565398107976043,0.0004578659489385412,-0.0001692634679930053,-0.0001415801426002609,0.0009517012434544448
1984-07-31,0.0010661413025427138,0.0007014132949599394,-0.026983869932226286,-0.001246628844152305,0.011326684911069852,0.00027946039412164237,2.948563161057079e-05,0.0007067613127737114,0.002503949540201842,-7.708395550869102e-06,0.0007346774853970412,-3.070796255787472e-05,0.0007968375736069307,-5.044438599292015e-05,-2.0375863332861046e-05,0.0010216903840865085,-0.00020198559733335415,-2.0484984493252118e-05,-9.697192719069528e-05,0.0011402901701298117
1984-08-31,0.00036141301772184845,-0.005773308552675328,0.019817660015830543,0.011727651164420327,0.009700470783237821,-0.0007247985610184378,0.0008513053211981898,0.0009161126353558556,0.0001435759657245855,-6.643548702725081e-05,0.0024938121196196985,-3.189029593347526e-06,0.0038410585109526383,3.4186280665784444e-05,-0.0001116409519737894,-0.0006223656613466999,0.00017566574135526202,-0.00019236187897095177,0.0001593619530895044,0.003955164097501994
1984-09-30,-0.00405843939805837,0.0004894107101807728,-0.007652884238118374,0.0015055997265475333,0.005127059817335537,7.555256292150541e-06,0.0012119378470381618,-0.0005936441655747684,0.002919548412687745,1.8149442485668066e-05,-3.9626810126155724e-05,-4.884424707577176e-05,-0.0009800867964824794,6.02599138499657e-05,-0.0004652783654582912,3.0851170005894914e-05,-0.0001968360135730862,0.00022124253268739652,0.0001513317916918212,0.0018073746066758723
1984-10-31,-0.0046655000511338935,9.994543589443073e-05,-0.01744497646302058,-0.0009209853238538264,0.012544365730729012,3.7458054783715426e-05,4.3280154701746136e-05,0.0014250378953447698,0.0016910842233272948,3.335058878886844e-05,-6.314036550279056e-05,-8.056391593326973e-05,-0.0002040839607728393,1.2918107465008682e-06,8.139986521462656e-05,0.0009860370418606269,-0.0005052305664678518,1.2901548782662173e-05,-0.0002843278111111416,0.0013093371283977257
1984-11-30,-0.0025245228349025876,0.0014788433945440054,-0.015668430234929143,-0.0025624003487312017,0.010163713056558736,-3.9494721468154484e-05,0.0010009299847342672,0.0008689500322205595,0.0013949635487060113,-1.0550261321232386e-05,0.0020709759845928496,1.5368872398903676e-06,-0.0009510664930734563,-2.8307524017318214e-05,0.00011145017833935332,0.00016115875120723076,-0.0007183309623955069,6.767934373152474e-05,-0.00035478520896749385,0.00019065827700710317
1984-12-31,-0.0007794534344172413,-0.0030016354565745047,-0.012148940121978927,0.0015601284196065427,0.011479183547430992,-0.0006807124452599533,-0.00027020395949396773,0.0006412473179276079,0.0019086625501603702,-2.6635036054963128e-05,-0.0002878556057437222,1.4903643555345873e-05,0.0006173818895303172,1.981185965180953e-05,0.00031489754662756,0.00016731608199800898,-0.0006290081230462435,-6.19110868534233e-05,-3.910346945687265e-05,0.00023638925504657277
1985-01-31,-0.006809194434135537,-0.0004449157805176472,0.06734140289339428,0.011896401564883847,0.0030730607171683814,0.0008093205615965333,-0.0010812826069096667,0.0025387364793001575,-0.0004792324062319302,-6.297106711333695e-06,0.0019162040743563678,-3.6946557809449105e-05,0.0050445627817590115,-2.5766019326918264e-05,0.00019286862889260743,-0.0009441158529201859,-8.778630387158582e-05,-0.0004435119699711729,0.00011243376687428403,0.0043409421595029885
1985-02-28,0.00034469496884610414,-0.000875656644988745,0.024274227207391547,0.0008070418107566002,0.008737232664222803,0.00010763980658116508,0.001176310567719536,6.785140994758065e-05,0.0018293939315982828,7.227762049391885e-05,0.0018241246622154228,-5.286312774040733e-06,0.001587451819379283,0.00010213920355598882,-0.00022664052606367072,-0.00037189519607495636,0.0003069312684833082,-7.116702735627052e-05,0.0007972865533928397,-2.7932542464091434e-05
1985-03-31,-0.0020015672915049197,0.004412942332487468,-0.00014190508489263164,0.005244763757477105,0.008542720017295218,-0.000613983099896817,0.0004622506684941103,-0.0022607382431952924,0.0017833594996841365,2.4452103389561316e-05,0.0012304817019192728,-4.5277479431077704e-05,-0.0007868753901491355,5.95367847809999e-05,-0.00043967136385559787,-6.792301302947911e-05,0.0007071739825055746,0.00021663049984236681,-0.0001757635473276961,0.002014795597870812
1985-04-30,-0.006115817314067976,0.002658648753550281,-0.006104617182529627,0.0008959284130810904,0.008706779939574685,1.1043384986853297e-05,9.950420199403616e-05,-0.0010194782205193997,0.001371768155642042,5.2602872320757954e-05,0.0009406970382465686,1.2307788611566073e-05,0.0004576273991283109,3.9117900554653566e-05,4.768501358361303e-05,0.00037004784956412687,-9.240511913869501e-05,2.8391449644223788e-05,-5.490426710799707e-05,0.002796516890204882
1985-05-31,-0.0030912945545510996,-0.0025377007718169857,-0.0039371261720275875,0.003231424510523953,0.008904797349626768,-0.00047691026964799326,0.001534886374346382,-0.0010540570833932027,0.0026988967436348643,1.0191809901683509e-05,0.0003109331312955621,1.2911952086845908e-05,0.0002354129327569202,-0.0001062493155202296,-6.629923551278631e-05,0.0009994847793990242,0.0003706451915185645,-0.00012783140203870082,-0.0006474132837940966,-0.00029650937383545486
1985-06-30,0.0014053655991217967,-0.001721895569684403,-0.012917573395636931,0.002201784853029492,0.009501045196470149,8.258297407781823e-05,-8.613650921835809e-05,0.0013049661740414068,0.00034516171549165786,4.251833056358286e-05,7.891312807486115e-05,1.1949041398620917e-05,-0.0003100878444302135,-3.2047444244597367e-05,-0.0002579017002441221,0.0009675164154555806,0.00026373604755653037,-7.635676049147403e-05,-0.00015560278739054626,0.0035639879043552563
1985-07-31,-0.0008867263805008784,-0.000821680795217369,0.000166661858808634,0.004777129536234643,0.00788471267638654,-5.785644590364946e-05,0.0010859582528881951,0.001305282942494273,-0.0024049845342129896,-8.581800604674209e-07,0.002826243808772908,-2.902497005550402e-05,0.0012916626435793058,9.544734806915151e-06,-2.9263724141013592e-05,-0.0005037618301279306,0.0003373065955097715,-1.1952230638619412e-05,0.0006003163563394034,-0.004842648219091154
1985-08-31,-0.003344214870139582,1.481425398436479e-05,-0.006695938329558197,-0.0004600851584127594,0.009329449885048555,-0.0001197464973940822,0.001216121318512195,-0.000526541057210306,0.001788308073125509,8.021237414295156e-05,0.001726351131496361,4.728944996859167e-06,-0.0013570901382269828,-4.6698385392512925e-06,-0.0004611068397362947,-0.00016113530278180524,0.00026856003450330087,0.00013411015998277895,-6.836762532825938e-05,0.0001590973410142443
1985-09-30,-0.0032116392243190434,0.0025146502442194582,-0.028065046962837892,-0.0002855419513044797,0.008693604476231296,6.992537995433406e-05,0.0011887374022374842,0.0011926399693240612,0.0006924901287268964,2.0582199524163644e-05,6.189116911711988e-05,1.4995686968675208e-05,-0.001237628798171454,4.0729458811951075e-07,-0.00012214101016763535,-0.0007241811634316639,6.24431498478041e-05,6.201539981398427e-05,0.00039972085940999635,-0.0023601670295214346
1985-10-31,-0.00042368839146934606,-0.00218684303892911,-0.008517848477968276,0.005801862508395545,0.007390459060564978,-0.0003270054445211667,0.0005549778711186628,0.0008438885752675507,0.0017779520455630726,-1.833387947769078e-05,0.0015909968553191318,-1.576935611938478e-05,-0.0013710690632239165,3.402766714050116e-05,0.00012256103516476648,0.0005490645760131802,2.0435057280640267e-05,9.455899563383908e-05,-0.0002433901859608997,0.002018816801168898
1985-11-30,0.0021347000958114315,-0.0050198955534326095,0.00523612543285233,0.00443793986591402,0.008771091290803078,-0.0006736694296403296,0.001483403028571215,0.0016087783615992362,-0.0003196501243146285,-5.794995210818584e-05,0.0015481784767737673,1.1958591534256031e-05,-6.087889893878251e-05,-7.19060543976001e-05,0.000178093393506201,-5.2958440204519406e-05,0.00025205528691640475,-8.839321922128836e-05,8.293267134679838e-05,0.00044450699223132906
1985-12-31,-0.005184794758966017,0.001983159869970266,0.013900644742092723,0.010678234447223758,0.0025286958595028917,-0.00011631640479312125,0.001014281266971575,0.0021223103470162214,0.0014204235349905357,-9.25878055513839e-06,0.001411510556346303,-9.836259601883352e-05,0.0007273885406890969,-4.102252505697277e-05,-5.753336463132818e-05,-0.001160241663076394,-0.00019800226232403282,-0.00024560981554764313,-0.00014572444083896629,0.0002618059490237654
1986-01-31,-0.0022903549442082447,0.0011477791352378607,0.02971150268069362,0.002122282114984531,0.007407290350263699,0.0003543849182548114,0.002107136476213035,-0.0005785232601047842,0.003913782913781203,0.00011169212457092375,-0.0024048166461031893,-0.0001305653864873873,0.000852374978181253,5.427038987747287e-05,0.00021611527433187052,3.4231599571643044e-05,0.0003214030554197401,-7.09998371604591e-05,3.921371861365616e-05,0.0024924205739961076
1986-02-28,-0.008775556336564036,-0.00018222000617391763,0.03064469437226624,0.0025577004266977153,0.00501433984515231,0.0002803914005534222,0.0009377733148063676,0.0012566462496212862,0.003268125878403214,3.777761525089403e-05,0.002587180978178772,-4.05379305558124e-05,-0.0023690803105042135,-0.00014928625909646628,-0.00025780834345608296,0.000638042499383261,0.00012854552666147304,-0.00023564687761446897,-0.00032752906745541464,0.0022674848921691157
1986-03-31,-0.0014238400816613877,-0.0014230653653535168,0.016919580980205406,0.004118435492040992,0.010411740372569435,7.542062509511345e-05,0.0017282032424600893,0.0006152748051441444,0.002063851009058176,-2.424610186468175e-05,-0.0007142966105490446,-8.248437692189335e-05,-2.4912817345462374e-05,-5.620205060216746e-05,-3.2589427894530026e-05,0.0014478307455966612,0.0007163962452956833,-8.722495895198525e-05,0.00010247702763922737,-0.0006769915443308017
1986-04-30,-0.0017263339521139801,0.003827739982584562,0.01649566314590427,0.006657559191274606,0.004546232786870772,0.00011749355737617747,0.0006037247618283742,-0.00013647251358598071,-0.0006156301140965001,4.907961709041164e-05,0.00012477993906231317,2.495628439603001e-05,0.001453479029607903,5.3373719807051554e-05,0.0007609325603137926,-0.000497095622537326,0.00022325485503922073,-0.00021150528634124533,0.00038030587314952214,-0.0014757702956579018
