Dates,0,1,2,3,4
2010/12/31,-0.002997622,-0.002872164,0.041943525,0.002071862,-4.93E-05
2011/1/31,0.00924745,-0.001493766,0.010195184,0.005142892,-0.009589549
2011/2/28,-0.001230225,0.001591772,0.022941816,0.006539991,-0.001035655
2011/3/31,-0.004287827,-0.000480168,-0.010799368,0.012353487,-6.62E-05
2011/4/30,0.000201907,0.003032824,0.014146274,0.008449075,-0.003219361
2011/5/31,0.00082466,0.003251587,-0.007494615,0.009381703,0.000503432
2011/6/30,-0.000897466,0.000394749,-0.01704402,0.000981378,0.001413301
2011/7/31,-0.000165722,-0.000375595,-0.012408634,-0.006334207,0.00929187
2011/8/31,-0.000325342,0.004361687,-0.029917978,-0.00178002,0.016394364
2011/9/30,-0.000138834,0.003764361,-0.050792352,0.009796074,0.010038133
2011/10/31,-0.002482589,-0.003659723,0.062221369,-0.003480875,0.013755281
2011/11/30,-0.002032839,-0.000832801,-0.025809422,0.00864862,0.006665358
2011/12/31,-0.00116349,-0.000394664,-0.010281615,0.008737841,0.002980324
2012/1/31,4.97E-06,-0.003367424,0.054420353,0.002600125,-0.006890086
2012/2/29,0.00383704,0.003174512,0.035497985,0.002517335,-0.001349296
2012/3/31,0.001155211,0.00160335,0.02724308,0.000212323,0.002035944
2012/4/30,0.002507647,-0.0011769,-0.019777638,0.002937294,-0.00579074
2012/5/31,-0.001721931,0.00231016,-0.03133206,0.006676178,0.005799111
2012/6/30,-0.008598752,0.00077846,0.013917629,0.011177102,0.000903915
2012/7/31,0.002047358,-0.001305518,-0.008458681,0.002249466,0.003774853
2012/8/31,7.39E-05,-0.002265637,0.019207837,-0.00677648,0.010152563
2012/9/30,-0.003455431,0.00032455,0.024733916,0.002953216,0.008706086
2012/10/31,0.004062163,0.000841293,-0.01147838,0.001834426,-0.003131178
2012/11/30,0.000846869,-0.000556874,-0.001060405,0.006031757,0.005533577
2012/12/31,-0.003086293,-0.004519855,-0.006737315,0.004109383,0.004026088
2013/1/31,0.004979027,-0.000417795,0.04059254,0.006960523,-0.005659782
2013/2/28,-0.000125069,0.000475003,-0.002940897,0.010112667,-0.008445118
2013/3/31,-0.001002478,1.45E-05,0.007328625,0.013418146,-0.004953733
2013/4/30,-0.002228334,0.001998546,0.002818632,0.004355952,-0.005503198
2013/5/31,-0.002008005,-0.004497891,0.009242114,0.003940448,0.00360637
2013/6/30,-0.000377025,0.001676634,-0.00298951,0.007803543,0.000262642
2013/7/31,-0.00078132,-0.003955915,0.026004283,0.008985838,-0.002353989
2013/8/31,0.003942916,0.00262756,-0.004368375,0.003936842,-0.001059064
2013/9/30,-0.002183831,-0.003515157,0.007171201,0.013755662,-0.005716934
2013/10/31,0.001654308,-7.72E-05,0.011531181,0.004176299,0.002195803
2013/11/30,-0.008052377,-0.00434488,0.011315698,0.004849667,0.004385552
2013/12/31,0.003600035,-0.000623207,0.013262433,0.003684212,-0.005950597
2014/1/31,0.00873976,0.00459386,0.019957733,0.006702373,-0.005947431
2014/2/28,0.000176905,-0.00125953,0.017919322,0.004179699,-0.005254984
2014/3/31,0.001339903,-0.001326752,-0.010382433,0.005637813,0.002539253
2014/4/30,0.000931926,0.002134354,-0.014691214,-0.000326542,-0.000136986
2014/5/31,-0.002596582,0.00033497,-0.002728872,0.006259821,0.006748456
2014/6/30,-0.005683889,-0.002457355,0.011368678,0.005599121,0.001324298
2014/7/31,0.006464651,0.000399986,-0.017305557,-0.002706553,0.002151327
2014/8/31,-0.000935901,-0.003323198,-2.43E-05,0.012196022,0.001115693
2014/9/30,0.004159202,0.003469941,-0.024870724,0.010424964,-0.000463059
2014/10/31,-0.013461964,-0.003813903,-0.021687406,0.023417204,-0.002116962
2014/11/30,-0.001589493,0.002376566,-0.001325605,0.017460194,-0.010976594
2014/12/31,-0.006867864,-0.002478182,-0.023451947,0.02661137,-0.006886555
2015/1/31,0.002324289,0.005517604,-0.003198665,0.011694639,-0.003942527
2015/2/28,0.000110395,-0.00196859,0.038232292,0.00234573,0.005814855
2015/3/31,-0.004403978,-0.001957773,-0.020182964,0.011012887,0.004153532
2015/4/30,0.003906864,-0.00157078,0.012401593,-0.015082777,0.002335436
2015/5/31,-0.001034328,-0.001749181,-0.01724855,0.016389755,-0.001415115
2015/6/30,-0.009709578,-0.000801442,-0.012272147,0.008064463,0.002861898
2015/7/31,0.005943152,0.004236157,-0.017813017,0.014664446,-0.0026282
2015/8/31,-0.000528329,0.003820747,0.018290889,-0.019383616,0.026432491
2015/9/30,0.004267594,0.005034534,-0.009896821,0.001037444,0.006611741
2015/10/31,-0.003477702,-0.002108331,0.027478358,0.000915089,0.001029963
2015/11/30,-0.006378862,-0.009708982,-0.031810792,0.021801152,0.004775973
2015/12/31,0.000104034,0.003726916,-0.017913792,0.005645364,0.001210326
2016/1/31,0.002025972,0.008690696,-0.010369537,-0.006187529,0.012727813
2016/2/29,0.000120367,0.000887987,-0.000565507,0.010194507,-0.003665112
2016/3/31,-0.005397775,-0.004018322,0.045235404,-0.006931307,0.012441379
2016/4/30,-0.003209455,-0.000474627,0.028774708,-0.014983133,0.008719144
2016/5/31,0.006297612,-0.004529248,-0.036464578,0.018646745,-0.003069957
2016/6/30,-0.002307213,0.008763176,0.045716077,-0.011662841,0.007844887
2016/7/31,0.003464406,-0.004731712,0.008863843,0.008894759,-0.01515261
2016/8/31,-0.003035998,-0.003321523,0.009427927,-0.006664163,0.010721855
2016/9/30,-0.003843285,0.002545786,0.029533222,-0.002919881,0.005381089
2016/10/31,0.000199845,0.000891359,-0.034667892,0.003531396,4.14E-05
2016/11/30,-0.017140901,-0.011070468,0.012262112,-0.008745355,0.001784089
2016/12/31,-0.007096786,0.002464348,0.021928025,-0.004644951,0.00516207
2017/1/31,0.0079137,-0.002793887,0.001890926,0.007120218,-0.002440304
2017/2/28,0.001306754,-0.00230647,-0.008303455,0.013643617,-0.006322085
2017/3/31,0.000364457,0.003056929,0.005937225,0.012598179,0.002894372
2017/4/30,-0.001447314,0.000426651,-0.011928606,0.009757828,-0.006835991
2017/5/31,0.002377305,0.005408782,0.004770879,0.004408754,-0.001518349
2017/6/30,-0.004298856,-0.001465125,0.016000394,0.005959021,0.014098216
2017/7/31,0.002030754,-0.000585035,-0.005524365,0.004315476,0.003839638
2017/8/31,0.001523283,-0.000161409,-0.027269205,0.019379478,0.007832104
2017/9/30,-0.003027426,-0.006417036,0.020130752,0.002807455,0.00501767
2017/10/31,-0.002945344,-0.000513102,-0.003040609,0.005282557,-0.002242315
2017/11/30,-0.001253298,-0.003083164,-0.007691935,0.011052471,0.002693592
2017/12/31,0.011230863,-0.003703425,-0.013003523,-0.005968423,-0.004227533
2018/1/31,-0.003329585,0.002816516,0.025658443,0.00635756,-0.007229921
2018/2/28,0.000711046,-0.000694806,-0.03006814,0.00552386,0.001082429
2018/3/31,-0.003909406,-0.001404417,-0.001769204,0.004359966,0.006881739
2018/4/30,-0.002496353,0.00269689,0.015870791,-0.006507318,0.009647511
2018/5/31,-0.003641524,-0.002861312,0.020446194,-0.005283919,0.009399044
2018/6/30,0.000976529,0.002331684,-0.010013054,0.0128901,-0.010783047
2018/7/31,0.000780499,-0.001611955,-0.017688907,0.010250279,0.001965612
2018/8/31,-0.007155255,0.000627678,0.013814104,0.00688113,0.005111579
2018/9/30,0.004873267,0.002380223,-0.000719352,-0.001130724,0.002845429
2018/10/31,-0.00034539,0.008224994,-0.017550226,-0.003304954,0.011472046
2018/11/30,-0.003303741,0.000512195,-0.007934224,0.011577889,3.03E-05
2018/12/31,0.001933446,0.002366135,-0.07498724,0.007128188,0.006335063
2019/1/31,0.003310729,-0.004919614,0.07204487,0.001429537,-0.003186581
2019/2/28,-0.002641072,-0.002026234,0.019436711,0.006802306,0.004400819
2019/3/31,0.007971034,0.002473339,-0.010703772,0.012320323,-0.0044498
2019/4/30,-0.00203217,-0.002743676,0.002686936,0.001638803,0.002232918
2019/5/31,0.000366223,0.003054369,-0.044597777,0.006687503,0.008636715
2019/6/30,0.00091073,-0.004152091,-0.001073421,0.013044799,-0.007137297
2019/7/31,-3.82E-05,0.000632783,-0.012744616,0.011570609,-0.002430973
2019/8/31,-0.00364945,0.007940217,-0.00220941,0.005962687,0.005546281
2019/9/30,-0.003074268,0.000458054,0.020357715,-0.003737214,0.001459771
2019/10/31,-0.006279143,0.000614242,-0.004354493,0.009541316,0.00026991
2019/11/30,0.000605005,-0.00263672,-0.012150806,0.023089056,0.000885799
2019/12/31,0.001358832,-0.00239045,0.033727488,-0.012458605,0.006569704
2020/1/31,0.011568034,0.000823974,0.002737976,0.003383056,0.003818317
2020/2/29,0.012321134,-0.006466318,-0.068116839,0.001602394,0.008667995
2020/3/31,0.004598367,0.004830423,-0.087988509,-0.004323141,0.022459149
2020/4/30,0.001800215,0.00423025,0.154133769,-0.023816489,0.028816107
2020/5/31,-0.001888832,-0.001816748,0.037104814,0.01041661,0.004223819
2020/6/30,0.004580333,-0.00247308,0.050094547,-0.015373957,-0.006704879
2020/7/31,0.004892611,-0.000803063,0.044431788,-0.010851793,-0.012035081
2020/8/31,-0.01040546,0.003979999,0.037273297,0.006871687,0.008439735
2020/9/30,0.001447456,-4.28E-05,-0.024165779,0.003535258,-0.008260364
2020/10/31,-0.005172503,-0.004730965,-0.020997097,0.008411125,-0.003415879
2020/11/30,-0.011102051,0.001750928,0.128715185,0.001400953,-0.007748999
2020/12/31,-0.000517614,-0.001552521,0.037230741,0.01423523,-0.002689658
